book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2534,132,3,10435,218,2,40,2000,20,5
2112,57,6,5482,402,9,49,2003,104,7
1549,337,6,17917,296,1,24,2013,23,3
1155,423,2,7001,137,10,23,2007,20,3
2182,50,10,12492,605,4,46,2021,180,3
307,416,10,18696,393,7,9,2021,115,6
805,201,8,1533,191,8,4,2003,179,5
1289,188,7,4695,561,7,1,2015,158,5
161,318,9,28196,663,1,24,2003,73,3
1622,444,2,2645,288,6,26,2020,200,5
2898,140,2,28360,300,2,44,2017,71,6
1465,105,1,6135,477,6,24,2000,42,7
2772,292,6,11461,91,3,43,2020,84,2
532,273,9,24487,643,3,13,2017,136,7
1472,305,1,25072,510,8,28,2012,127,1
2741,286,3,26384,416,8,20,2015,69,1
1297,103,9,26064,615,4,39,2015,136,2
748,69,9,10771,368,2,25,2006,113,7
330,397,10,6392,270,2,25,2005,126,7
2466,401,5,5385,584,2,25,2021,171,5
1769,85,7,22480,268,5,35,2002,167,1
1892,238,5,18290,666,1,16,2014,26,4
2671,187,6,355,680,1,26,2007,194,2
74,336,3,11736,561,10,26,2009,100,7
2077,262,6,27806,349,3,18,2013,35,5
1403,73,6,16710,547,7,31,2018,122,6
2425,428,2,3077,106,2,38,2020,12,1
1936,145,10,2615,364,2,8,2018,46,4
2278,226,7,9418,308,6,46,2016,131,7
866,51,6,28598,688,10,6,2014,173,5
341,175,5,10618,325,4,4,2011,78,5
864,69,7,15416,585,9,39,2011,167,3
835,120,8,14797,452,8,49,2007,51,7
1246,101,5,6816,362,1,7,2007,102,2
2136,299,2,349,96,9,42,2013,46,4
1436,249,9,24844,680,3,14,2017,111,4
2401,98,1,5797,465,9,38,2009,30,1
2476,129,8,12046,640,2,43,2021,25,7
1385,329,6,9459,597,8,47,2014,142,3
796,270,7,14426,441,5,38,2000,124,5
992,328,6,23568,226,9,2,2014,175,5
343,268,1,11157,432,8,31,2011,198,7
1052,302,2,1007,276,2,13,2013,153,7
974,124,3,4912,676,4,42,2007,195,5
721,69,8,15166,291,8,22,2003,165,5
1837,115,7,21838,233,10,24,2011,79,5
605,5,8,18053,509,3,32,2001,63,6
1261,190,2,9340,488,6,14,2019,139,1
1424,266,10,24909,472,1,5,2014,36,6
1840,89,6,680,103,10,25,2014,106,1
1200,164,4,11999,580,10,23,2017,1,3
1566,113,2,27763,363,10,33,2006,161,3
1269,81,4,6820,579,1,32,2003,158,5
1849,230,1,22567,331,2,43,2016,102,2
1825,252,3,4932,107,4,5,2003,189,3
1835,442,1,21872,118,1,6,2000,45,4
1635,181,3,5252,390,5,41,2013,75,5
1552,360,6,26511,90,4,6,2019,48,6
817,395,1,20225,236,2,2,2021,30,7
1656,290,2,9080,95,10,12,2018,164,5
2734,92,8,13922,687,1,21,2005,12,1
1409,345,7,13319,558,7,34,2014,113,6
2043,26,6,2748,406,2,10,2009,40,5
1328,188,5,6513,494,10,47,2018,35,7
1281,195,3,18151,224,7,47,2016,2,7
1166,72,2,14103,119,9,18,2014,35,6
1553,438,7,22864,528,3,22,2000,28,5
1167,29,10,15926,601,7,31,2002,174,4
2881,172,2,18315,475,7,46,2003,76,6
1713,306,4,14582,92,1,37,2009,80,7
25,110,8,11614,253,8,36,2006,177,2
2107,19,8,10013,587,1,26,2015,67,2
2077,249,6,1983,648,5,46,2019,93,7
344,317,10,2808,690,8,47,2012,135,1
1003,246,5,10153,383,9,28,2021,21,3
1024,84,5,29490,325,4,48,2011,179,4
1911,426,1,15581,337,5,14,2017,31,6
1294,216,6,24555,320,4,29,2016,59,4
767,7,4,13125,518,7,20,2010,22,1
1225,124,10,24868,586,10,34,2021,108,6
142,332,7,15279,296,4,50,2005,105,3
896,151,2,2334,422,3,40,2008,58,3
2608,92,5,12756,201,6,8,2008,16,4
1706,206,9,16667,367,3,48,2011,118,4
2046,176,9,3752,696,6,27,2003,99,3
111,392,1,10179,133,6,46,2000,195,2
27,138,9,3797,453,4,12,2012,102,3
919,306,4,3255,332,8,12,2016,28,3
2950,409,9,20983,188,3,7,2013,166,7
127,63,7,14943,215,10,6,2015,199,3
277,110,8,20760,253,9,17,2001,165,2
280,116,4,24390,136,3,26,2000,85,1
2857,409,3,14860,459,9,42,2019,58,6
554,237,9,26902,339,4,47,2016,35,2
1397,251,5,4584,126,9,7,2014,172,5
1675,165,10,15674,116,1,1,2001,27,7
1822,10,4,655,229,1,32,2011,80,1
282,417,5,20035,669,6,41,2017,47,2
2266,36,10,12026,483,5,2,2017,135,5
1682,89,5,26795,324,2,2,2013,132,1
1754,68,3,14820,416,4,2,2019,174,4
487,192,7,19953,485,3,50,2006,106,4
487,78,2,10573,296,3,15,2015,74,5
189,312,8,16865,431,5,10,2015,25,5
1689,182,10,22926,228,7,14,2006,145,2
2042,46,5,3054,562,7,14,2021,28,5
521,57,4,13964,417,9,10,2015,10,5
2985,238,6,8079,435,5,49,2010,165,5
446,179,5,23007,498,8,9,2008,110,7
2996,49,5,4187,160,10,48,2013,83,3
2511,140,3,2175,521,10,5,2010,170,2
619,160,6,20171,99,5,12,2012,148,3
109,41,3,19279,401,9,31,2005,145,6
804,286,5,18545,275,4,43,2005,140,4
1991,255,1,6803,249,10,35,2002,176,6
1626,71,8,1583,126,7,24,2002,137,2
2012,145,5,18597,525,3,24,2014,58,2
1785,107,4,20127,298,9,9,2008,188,7
1263,73,7,25618,174,4,17,2015,194,3
1782,185,9,12832,81,7,6,2009,130,4
2909,369,8,4660,488,8,48,2014,46,5
946,161,8,10198,141,3,36,2011,186,2
1411,437,1,4006,448,8,44,2018,182,7
1901,171,3,22549,696,10,7,2012,158,5
1046,359,7,20206,564,10,28,2013,183,2
2385,289,6,13780,573,7,33,2012,32,5
1157,256,5,16537,203,6,50,2011,183,1
792,155,6,16911,235,6,42,2018,71,1
347,78,9,24376,625,10,33,2015,99,2
594,298,6,21384,120,5,14,2008,162,7
2609,63,1,2268,211,3,8,2018,166,4
645,432,3,17118,553,5,33,2019,193,7
2777,130,3,19260,558,8,50,2014,145,4
1998,430,4,9812,130,1,6,2019,12,7
373,74,5,11613,567,4,29,2012,135,1
2383,145,3,29128,647,8,45,2004,53,5
2607,311,9,22383,614,7,7,2008,55,6
1686,204,8,21868,251,5,46,2011,111,5
1334,13,4,26352,118,1,37,2015,157,3
550,181,9,27754,647,7,19,2003,101,5
438,373,4,4643,687,3,29,2007,35,3
2821,369,6,21851,511,4,17,2016,12,6
1317,13,6,25804,691,4,3,2015,120,5
2519,109,1,1456,423,1,22,2012,139,3
2195,190,10,14910,359,9,32,2010,193,3
757,341,2,3627,621,2,49,2002,3,7
1649,188,5,24771,262,6,14,2000,143,3
806,58,2,20061,530,8,13,2011,149,5
1997,366,9,2836,124,6,22,2019,111,2
2023,93,3,15422,234,6,8,2008,20,3
1369,369,8,17178,503,9,7,2008,126,4
2089,20,1,2664,184,6,38,2002,93,2
1290,256,1,19345,183,8,21,2005,11,6
2810,9,1,18493,562,7,17,2017,21,6
2603,18,8,29390,539,3,1,2021,185,5
1701,28,1,2932,95,3,17,2016,152,3
326,236,7,25881,327,10,32,2010,24,7
1240,191,9,21611,340,6,49,2019,152,5
145,210,9,3755,438,9,41,2001,100,1
726,399,8,27630,312,5,44,2020,95,5
1466,374,3,8354,139,3,4,2000,59,4
1980,228,9,15635,318,6,43,2013,146,7
1269,432,10,12535,604,8,18,2013,39,6
754,276,2,21873,659,8,37,2006,200,3
1197,155,5,20828,456,2,31,2017,66,7
258,307,7,16400,255,7,7,2003,39,7
2811,262,9,5696,319,3,37,2007,13,4
1367,276,8,14579,179,9,19,2001,117,4
1722,344,1,20972,507,1,35,2019,47,4
2588,407,8,28392,559,4,33,2005,13,5
2727,102,5,1929,184,4,7,2010,94,3
704,52,5,14556,591,10,6,2021,110,7
2471,59,6,12938,342,9,38,2015,58,2
1794,341,8,23338,459,5,3,2006,65,1
992,112,7,10267,623,6,9,2020,51,5
466,16,5,12207,330,3,29,2012,22,6
1754,413,5,21748,480,8,31,2012,28,3
34,305,8,17439,242,7,4,2015,171,2
1122,404,5,13837,294,4,46,2010,200,2
1761,430,1,19493,533,8,25,2015,130,4
20,16,6,13916,162,10,17,2015,43,1
1838,446,4,28831,451,3,48,2003,21,2
1482,220,5,2646,699,9,2,2007,188,2
1001,306,10,9997,500,4,49,2014,102,6
464,12,5,11094,476,3,2,2009,110,6
1816,391,7,12928,391,10,11,2011,4,2
1256,419,7,25997,249,5,30,2004,74,3
1576,31,9,27725,276,2,4,2012,168,1
335,182,9,23632,413,7,27,2006,56,1
1198,142,6,18286,100,8,26,2005,25,7
1613,430,1,7353,656,8,29,2012,30,3
10,234,8,3262,491,10,47,2000,142,7
503,274,5,19268,518,10,38,2001,89,3
2092,179,2,8297,528,1,9,2013,100,5
220,98,1,27816,667,7,34,2017,72,3
1202,86,2,706,469,7,1,2001,3,4
1548,196,4,26903,408,7,20,2016,76,4
476,380,9,12927,665,8,38,2000,135,5
2492,43,1,29840,222,7,39,2016,84,4
1219,108,6,17553,458,5,41,2003,6,7
1037,81,6,22783,343,9,38,2007,58,3
1064,399,5,6580,541,5,5,2006,162,4
656,255,2,11176,90,5,20,2007,11,3
1434,143,8,22185,136,8,28,2005,166,2
2423,325,5,18236,333,3,1,2002,50,2
2696,176,4,9267,285,4,46,2015,76,4
103,440,4,4586,651,1,41,2007,137,4
1477,416,7,3348,340,3,40,2000,81,3
1253,66,5,23610,262,2,32,2021,74,2
2702,312,10,17573,448,5,31,2011,162,3
399,49,1,1221,194,1,16,2010,181,3
2218,324,6,8684,700,1,17,2005,169,5
999,79,5,8545,106,3,33,2018,188,5
211,251,2,7373,534,5,41,2021,165,3
2748,175,6,22636,419,2,46,2017,86,7
2128,245,6,21479,593,2,33,2020,47,4
1607,163,9,21893,589,4,22,2004,32,7
1425,157,8,15667,225,7,23,2003,145,3
972,186,8,23526,665,9,3,2006,43,3
1372,133,2,29259,682,2,21,2014,176,3
1194,24,10,3665,620,4,47,2005,105,4
1782,141,6,16217,682,5,6,2016,119,4
2713,390,6,1790,109,4,32,2005,3,5
2973,444,10,4968,428,1,39,2003,16,4
1713,199,9,20708,588,1,48,2006,182,4
2476,73,1,6761,224,10,14,2010,116,2
1996,64,3,22856,142,7,49,2016,4,6
737,313,9,11509,114,6,32,2020,35,2
611,59,6,25839,671,5,31,2014,26,3
2224,153,3,3635,559,4,12,2019,10,3
1487,398,3,23612,344,2,18,2020,85,3
712,102,3,1069,384,4,43,2003,140,4
2591,192,5,5328,645,10,4,2009,147,2
2572,64,2,15531,239,10,15,2018,187,7
2421,351,4,9824,135,1,21,2005,96,4
1278,144,10,6364,229,7,5,2020,155,4
2648,353,5,16834,321,7,29,2012,51,3
2584,405,5,23799,398,10,27,2018,41,1
105,158,2,11036,135,3,27,2014,71,2
1392,36,6,16215,430,5,8,2010,165,2
685,307,9,16950,205,2,19,2005,115,3
2737,291,8,13209,206,6,36,2002,20,2
1938,70,6,3499,381,7,50,2001,88,6
359,22,4,16158,175,1,4,2005,130,5
1772,6,10,19336,302,3,9,2005,110,7
1539,217,6,26080,91,8,34,2009,78,3
2427,384,4,428,339,1,20,2007,106,6
646,156,5,25494,596,3,17,2014,151,6
2232,164,5,710,497,10,5,2002,107,5
330,195,5,6089,577,10,19,2000,17,7
1540,173,1,5115,606,10,44,2011,163,4
2933,315,8,12992,189,6,20,2020,162,7
2822,280,5,25375,528,9,37,2010,78,5
2163,94,1,24253,331,5,1,2004,138,2
804,17,5,14539,401,1,41,2021,131,3
1307,301,6,24488,156,4,20,2013,143,5
1473,252,1,28815,256,2,29,2016,1,5
2921,7,7,59,452,9,5,2013,96,7
12,63,3,27682,89,6,27,2006,194,4
1474,217,8,27050,219,5,3,2012,100,1
1100,93,1,20079,177,9,18,2003,20,7
649,100,3,13786,491,4,29,2014,193,3
826,63,4,15378,493,4,7,2004,16,6
770,330,4,14381,76,1,30,2021,174,7
1288,228,4,18640,679,1,44,2020,69,5
1090,424,5,21635,547,2,14,2014,98,1
1450,436,10,7586,276,1,11,2007,164,1
1855,133,10,10120,397,2,35,2003,83,4
564,190,8,11294,311,4,48,2011,23,5
1149,442,9,12801,311,2,3,2016,55,2
2241,14,10,23099,503,4,43,2014,193,1
1787,423,5,26917,490,3,16,2006,158,1
54,282,3,13074,462,10,14,2005,190,5
2205,450,6,28797,249,10,32,2016,164,6
2911,394,10,10794,697,3,43,2008,100,4
2249,60,8,23222,423,2,43,2005,157,4
398,420,6,15798,116,9,23,2012,131,3
715,369,1,17831,696,7,19,2007,166,1
583,435,5,20934,225,3,2,2007,115,7
1123,178,6,1830,170,5,40,2006,166,7
141,387,5,4617,203,4,6,2007,191,5
2266,135,7,14844,360,6,24,2008,65,1
1937,207,10,24373,149,3,14,2013,117,7
921,108,3,19074,306,10,29,2004,110,3
2236,213,9,6755,458,4,50,2014,189,7
2935,411,3,18880,483,8,47,2004,61,6
2804,175,4,24044,481,10,17,2015,172,1
2819,19,5,8437,570,10,49,2004,101,6
2950,383,2,9436,262,6,41,2018,119,2
2830,415,4,25399,682,10,5,2008,81,4
1582,358,2,1407,330,8,28,2020,160,3
1064,143,5,26835,220,9,45,2004,160,2
247,320,1,26126,498,4,26,2021,95,7
2343,83,3,29871,175,9,15,2016,154,4
1074,362,3,18177,222,3,23,2000,172,6
1738,182,5,4453,485,3,32,2003,174,1
1945,319,6,6854,365,1,12,2000,83,7
1373,191,10,6562,327,3,36,2019,44,7
750,339,2,26778,473,4,48,2009,20,4
2622,115,1,6410,117,4,30,2018,96,2
1591,420,6,16348,366,9,14,2018,143,3
2964,340,1,19422,576,10,9,2002,13,6
2356,207,4,23444,407,6,27,2020,71,7
336,76,4,27540,159,5,20,2006,195,1
2222,72,5,25168,415,9,2,2018,145,5
144,94,5,15780,573,8,46,2011,115,3
2027,364,1,16615,694,6,14,2000,197,2
1364,204,8,20461,285,5,14,2016,59,6
1568,170,5,9081,619,9,49,2012,86,3
535,93,6,13356,630,5,7,2013,87,6
148,432,1,10829,165,8,31,2000,192,2
1662,352,10,1865,364,2,10,2020,85,1
50,46,4,17266,89,10,16,2011,35,1
920,394,7,28861,99,1,40,2008,103,6
506,292,5,4834,653,1,21,2020,16,4
1755,14,3,12105,207,6,48,2011,79,4
2819,132,4,14799,527,7,28,2017,17,3
1550,281,2,24349,414,5,44,2008,142,2
497,15,7,24126,83,4,48,2004,40,4
597,355,4,7481,684,6,19,2006,174,3
1807,53,5,9613,254,8,31,2008,157,6
1923,70,3,25044,536,7,1,2005,73,1
657,307,7,9132,143,6,49,2017,81,1
464,47,4,13859,188,8,30,2013,93,3
2743,199,1,24495,294,7,1,2018,41,2
1763,271,2,1110,209,8,38,2021,15,4
196,163,4,28283,102,7,39,2010,143,2
1537,195,5,13233,355,4,2,2003,35,4
733,253,8,6039,394,10,48,2005,132,7
1707,110,10,23085,438,7,1,2013,156,7
351,2,9,3411,267,4,8,2020,13,4
2541,150,8,15234,260,8,49,2019,166,7
1472,345,9,16995,534,4,15,2001,123,7
2230,280,10,22284,526,4,26,2016,12,2
2513,380,7,14764,93,8,28,2005,184,4
1413,111,3,5148,495,2,6,2016,193,6
909,353,5,779,106,3,25,2010,113,6
2562,147,5,20102,583,10,1,2017,104,1
2245,139,10,27386,268,9,44,2020,82,5
1304,337,10,10558,313,1,29,2006,142,4
1179,90,10,23943,645,6,32,2012,73,4
450,130,2,28989,572,3,50,2018,107,5
1840,164,9,8709,212,8,48,2006,131,3
69,252,5,16047,431,8,42,2008,106,6
2868,103,5,23274,96,4,34,2001,92,1
625,187,2,26805,452,3,11,2003,197,6
1213,369,9,28192,493,4,33,2020,179,3
1662,19,6,147,586,7,38,2004,180,1
1754,322,3,11775,462,4,21,2008,167,5
974,21,5,26484,367,10,1,2011,76,4
1311,274,4,22483,500,6,36,2000,75,2
2779,353,10,13564,596,3,21,2014,102,4
2289,147,6,3775,145,5,28,2019,54,4
866,70,9,29623,621,9,33,2000,158,4
1349,47,3,3007,188,2,34,2000,2,7
2611,219,5,9431,494,10,42,2010,113,1
898,298,2,19569,432,9,6,2005,70,4
1239,330,4,25911,420,3,36,2014,151,2
809,139,8,29336,627,1,3,2011,20,6
1924,381,5,16395,116,7,19,2015,120,5
33,147,3,25634,401,3,22,2019,14,6
2474,55,6,27040,150,4,37,2018,37,5
1964,341,5,24671,377,7,34,2012,48,6
3,209,9,8224,476,5,49,2012,121,2
1039,76,2,9366,359,9,36,2020,12,4
2078,240,1,12281,667,6,31,2013,73,1
1587,119,10,6040,324,4,48,2013,110,6
291,194,4,4392,253,3,25,2019,188,4
1548,412,3,10181,601,10,10,2001,148,2
1359,87,4,24068,583,5,25,2014,99,1
2441,369,5,2446,403,8,4,2016,200,7
1835,20,9,13310,141,3,37,2009,11,5
2237,285,4,15335,531,1,17,2014,138,3
53,60,3,8811,136,1,39,2010,56,1
1787,66,2,8929,173,8,24,2007,139,7
886,397,8,13092,651,4,42,2007,106,5
800,118,2,28181,122,3,20,2020,20,1
2071,382,3,24343,431,9,50,2002,99,1
2734,35,4,26366,345,10,39,2009,91,3
1979,38,1,29017,678,6,32,2001,88,6
1248,210,1,7879,401,2,29,2017,106,1
827,258,8,24737,663,7,20,2019,67,2
1559,172,1,28934,454,9,2,2014,111,4
1596,190,3,8321,116,4,2,2015,15,2
2520,395,7,8683,670,10,35,2017,121,5
1821,153,5,16333,371,4,38,2001,92,1
2551,16,3,23197,542,4,1,2006,79,4
1728,325,2,15924,188,8,24,2008,182,5
1726,363,4,9337,156,8,41,2004,60,6
2643,297,6,29064,162,1,16,2019,92,1
331,400,4,10651,641,2,20,2006,95,7
2725,245,3,20203,337,3,7,2000,183,3
667,431,5,13923,443,1,38,2012,20,6
2643,302,10,22203,469,7,33,2013,151,5
2379,105,8,7775,460,4,39,2006,149,6
2274,225,8,4106,394,10,18,2020,62,4
148,403,6,25442,164,8,9,2018,156,7
824,271,5,405,113,6,33,2017,110,4
2508,334,9,26649,640,5,16,2003,43,1
1791,220,7,18360,644,9,11,2017,21,1
1727,445,7,21768,453,3,46,2007,84,7
2466,142,7,28494,171,5,40,2021,174,7
797,385,3,17902,310,2,24,2004,119,7
2288,340,7,23731,336,6,35,2009,32,7
2981,363,3,3658,520,3,19,2002,145,4
2109,425,5,10198,657,1,37,2018,170,5
2121,25,2,7915,156,10,2,2016,149,5
1098,426,10,28119,578,5,34,2004,115,2
101,83,2,18243,233,5,14,2015,76,3
2083,124,5,5996,386,10,44,2018,184,1
1196,382,7,24612,623,1,26,2006,112,1
2792,443,4,29567,408,1,17,2019,170,3
507,30,7,1775,647,7,40,2011,88,6
726,211,4,584,325,5,36,2004,68,7
2522,346,5,11678,577,2,48,2008,188,1
2621,80,10,18434,90,3,49,2004,15,2
2402,266,6,19505,206,5,37,2009,184,7
1455,210,8,26519,352,7,13,2016,198,6
225,33,3,3850,689,1,47,2007,18,5
2604,390,5,13886,363,4,10,2008,156,3
838,67,5,17177,562,1,10,2017,39,7
1960,4,8,18367,604,9,29,2017,126,3
1894,304,3,20045,468,5,38,2010,159,3
2365,449,8,21867,450,6,50,2013,22,7
2370,107,9,8439,378,7,40,2001,188,7
759,333,1,24649,321,2,37,2006,14,6
215,192,3,2031,395,10,18,2014,183,3
702,339,4,10574,225,7,4,2005,23,5
1985,248,9,7888,87,5,34,2007,94,5
2330,350,1,11564,333,3,39,2016,155,2
1094,142,10,15630,688,6,39,2008,194,7
1561,397,10,14774,393,3,13,2000,177,6
1030,220,5,22957,535,2,30,2005,49,2
2284,113,8,7173,242,2,49,2017,107,1
94,407,6,17756,217,1,36,2013,65,6
1699,38,7,20676,284,10,45,2000,87,2
463,247,7,28043,378,7,34,2007,175,2
1030,163,5,15622,592,4,6,2010,153,6
344,183,7,14938,206,5,16,2007,104,6
1943,351,8,27383,596,9,16,2007,183,2
748,325,6,23259,205,9,40,2015,11,1
2202,272,4,25393,334,3,48,2018,46,1
1481,232,9,28579,176,10,11,2007,6,3
441,379,6,27621,607,2,3,2002,70,4
313,23,6,19558,416,2,3,2003,80,5
377,319,3,29834,433,1,13,2007,97,5
1565,334,4,4503,236,7,47,2015,91,2
2507,320,4,4311,121,3,1,2019,82,7
2174,116,2,10747,183,1,26,2013,140,1
2529,209,3,21541,518,5,45,2013,169,7
248,152,9,2099,343,3,25,2007,48,3
2550,283,6,22258,400,3,17,2021,46,4
2673,290,5,20511,519,4,24,2013,135,4
979,58,10,24489,119,4,7,2001,122,3
1609,224,2,3744,261,8,8,2016,14,1
1496,350,1,28872,395,8,10,2020,5,3
592,429,1,27108,221,5,49,2004,130,3
2702,292,4,28614,370,4,29,2003,111,3
1633,62,9,8656,278,8,38,2020,152,1
2762,328,1,5940,542,8,19,2008,195,1
866,110,8,13501,356,5,11,2015,154,2
2199,58,5,5820,169,4,19,2000,105,7
1309,440,7,22729,217,9,6,2013,121,1
365,165,2,22393,601,8,33,2000,157,7
1001,278,10,25044,382,2,21,2009,62,5
185,289,4,8748,447,5,2,2001,19,7
473,410,4,20432,668,10,39,2007,124,5
2087,368,8,19435,279,4,25,2020,198,1
341,210,9,7654,147,9,41,2017,196,6
1428,287,5,11631,583,5,49,2017,149,5
514,336,1,27679,189,5,25,2019,104,1
289,120,1,1309,329,10,8,2014,61,4
2038,305,5,7930,206,5,38,2017,167,4
2733,159,3,3084,300,3,45,2015,81,5
1543,341,5,14381,671,3,13,2016,103,6
2157,179,10,6688,81,10,11,2014,29,5
2041,112,5,11973,237,1,48,2011,93,1
1330,167,9,19919,382,1,35,2020,86,4
2867,400,4,21762,184,5,8,2009,80,1
1070,88,7,1586,127,8,30,2006,123,4
2819,345,9,26572,349,6,48,2017,55,5
1850,347,8,25753,583,8,33,2004,55,1
2675,379,10,26859,347,10,14,2010,31,2
1966,342,2,11515,305,7,31,2004,65,4
2228,292,5,18859,151,9,2,2017,66,4
1701,28,10,128,143,4,18,2006,21,1
744,378,7,9217,210,5,16,2002,16,2
1144,217,8,13939,581,4,43,2013,105,5
767,299,2,11663,524,4,11,2021,44,1
2033,216,8,5980,208,4,49,2011,138,4
679,162,5,25620,461,9,7,2004,21,1
548,244,8,26429,684,1,47,2008,39,3
1399,44,3,8826,318,7,48,2011,26,2
2374,378,2,13384,398,10,13,2021,69,1
1395,402,10,23621,571,2,46,2009,117,5
690,194,7,6888,668,8,2,2021,134,1
459,302,1,17244,230,3,32,2005,43,5
69,187,10,6312,86,7,37,2013,130,4
2554,195,7,13130,402,4,29,2006,187,3
820,226,9,24217,501,10,26,2011,164,5
2757,192,3,29410,301,8,26,2013,122,7
955,204,7,4615,79,6,18,2009,106,7
952,372,3,26111,609,1,2,2021,24,4
1122,44,6,1989,633,9,4,2018,82,1
1645,400,2,11849,211,4,24,2014,134,7
778,195,3,8320,170,9,24,2021,28,7
369,396,9,21913,562,6,48,2020,149,1
2190,312,5,17280,184,2,12,2015,8,2
2628,145,8,22262,229,6,32,2010,181,1
560,22,10,23239,681,3,18,2005,69,6
504,450,1,29133,142,10,47,2019,98,1
911,48,5,18741,700,1,50,2019,137,1
681,306,3,19186,312,7,19,2002,169,1
449,423,9,12176,643,1,4,2015,146,1
2229,218,5,29872,414,2,13,2009,166,4
1111,331,4,17578,617,1,11,2009,26,3
1707,117,10,10110,344,7,42,2008,13,4
1755,202,2,7513,588,8,35,2011,134,3
2463,289,5,4819,224,5,5,2013,175,6
2913,315,7,24156,629,3,4,2015,40,3
640,98,7,16986,157,5,3,2007,165,1
481,228,10,13884,425,2,35,2013,31,4
2350,37,2,7463,546,7,48,2020,136,6
1389,98,6,21309,311,10,21,2018,112,6
899,352,7,2952,444,2,2,2006,74,4
494,5,3,7435,475,2,40,2002,110,2
2504,167,7,8475,652,1,42,2017,117,2
2217,248,3,25454,474,3,26,2018,86,6
2580,425,10,1413,452,9,48,2013,139,6
1345,156,2,5251,439,2,12,2010,160,3
1046,396,7,7404,252,8,11,2000,123,6
599,383,3,2769,558,4,14,2017,98,2
881,401,5,2681,642,10,39,2012,108,3
666,156,10,24083,167,10,1,2019,139,6
179,355,5,18162,371,1,40,2002,57,6
1093,178,5,21085,358,6,31,2015,23,2
1054,343,3,10759,510,4,12,2014,41,2
1702,367,9,23439,534,3,13,2009,119,2
434,167,6,7243,422,7,42,2006,34,7
2121,216,9,28123,270,6,15,2004,133,7
2318,159,8,21484,186,5,23,2017,108,3
1173,74,7,15099,205,10,2,2005,37,6
2888,225,5,7963,433,5,17,2005,59,5
965,3,10,3102,555,1,34,2010,181,1
234,228,4,1923,652,1,21,2008,167,7
106,398,3,21524,150,5,8,2018,163,2
756,153,5,20470,268,2,29,2010,43,5
439,424,9,23140,436,10,7,2019,167,2
1173,21,5,21544,400,5,1,2013,94,2
645,284,2,22390,516,1,36,2010,113,4
1479,38,1,14913,382,3,45,2019,67,4
1880,272,6,23842,354,6,13,2000,82,1
403,96,7,7848,256,9,3,2005,197,5
2285,66,5,2097,645,9,12,2008,161,6
1333,334,3,18649,108,5,18,2004,8,5
2642,136,9,15423,270,8,22,2006,21,5
1333,389,8,11572,220,4,8,2012,134,7
2880,443,7,9888,299,1,33,2007,37,3
320,448,7,27416,199,2,10,2004,117,3
2515,198,4,14251,362,8,39,2005,153,7
481,287,9,23958,109,5,18,2002,21,1
2633,171,9,36,659,10,29,2012,102,3
1700,28,4,27369,399,7,12,2016,46,1
405,320,7,17303,695,4,50,2015,21,1
2557,71,4,15911,347,6,8,2016,144,7
1555,143,5,28407,256,4,44,2008,42,6
1547,69,5,14593,178,1,19,2004,110,2
1917,346,10,3938,693,3,44,2000,93,2
2469,249,5,19914,233,1,30,2021,199,5
1258,375,10,2541,134,8,14,2012,6,4
2326,252,7,23014,193,4,22,2015,62,7
1935,224,5,26051,94,1,8,2008,67,2
2826,192,6,744,693,3,7,2010,90,7
2926,93,4,7995,326,9,29,2014,133,1
2696,84,6,14381,683,1,32,2014,20,7
238,293,5,15544,547,7,50,2014,146,3
232,112,1,25424,601,4,27,2007,68,1
1287,344,6,13931,157,6,18,2014,194,2
414,207,4,27053,218,5,22,2003,169,2
1997,449,7,26234,602,6,32,2021,155,7
80,303,7,26268,277,8,12,2018,78,4
2816,395,3,9495,232,10,28,2018,180,3
821,422,1,25220,499,7,49,2003,137,4
75,374,1,27379,634,10,6,2017,168,7
1478,212,2,8985,255,5,33,2005,5,1
597,71,1,16591,147,10,39,2000,102,4
2649,259,2,20023,490,2,3,2001,7,2
15,329,2,16772,292,6,13,2016,188,6
1655,372,3,24108,287,6,8,2001,82,7
804,289,10,8265,270,5,21,2006,165,1
1336,338,1,9561,460,6,5,2004,146,4
2683,358,9,19699,434,4,11,2009,193,5
2475,440,6,28647,402,5,11,2009,58,6
294,21,1,6791,435,7,16,2018,51,4
1913,59,9,13267,171,6,7,2005,57,5
2935,52,1,16691,110,8,28,2005,26,4
444,424,8,3847,201,5,7,2004,183,6
1157,387,7,21688,515,2,43,2012,14,7
108,94,8,19532,241,6,27,2019,13,7
11,200,7,23690,214,1,31,2017,14,7
1894,92,10,18054,110,9,18,2003,123,5
1522,306,9,14258,225,2,10,2017,156,1
1985,20,9,19603,185,3,1,2012,126,4
1389,415,6,12624,214,8,32,2005,119,6
2537,134,6,13691,185,1,50,2012,31,3
1977,285,8,5028,281,10,34,2004,51,6
1417,116,10,157,161,4,11,2000,107,6
1634,197,8,19414,342,2,23,2011,82,7
1539,375,8,29092,508,4,27,2015,172,3
940,393,3,24003,449,3,22,2004,15,7
767,240,9,9801,102,10,26,2011,193,5
544,92,1,20491,444,4,40,2014,20,4
1559,435,6,5894,128,9,34,2004,184,4
2315,156,7,13430,587,9,7,2020,167,6
2977,242,4,19607,543,9,23,2010,95,3
2315,96,1,20783,311,4,49,2019,161,3
